Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
EVHOE,1997,4,EV,126484,Merluccius merluccius,350,,,18,29,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,360,,,3,36,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,370,,,,29,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,380,,,1,26,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,390,,,,34,1,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,400,,,,20,6,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,410,,,,13,9,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,420,,,,10,11,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,430,,,,3,13,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,440,,,,1,16,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,450,,,,,9,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,460,,,,,3,1,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,470,,,,,6,4,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,480,,,,,,2,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,490,,,,,1,3,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,500,,,,,,2,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,510,,,,,,3,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,520,,,,,,3,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,530,,,,,,1,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,540,,,,,,2,1,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,550,,,,,,1,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,560,,,,,,1,1,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,570,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,580,,,,,,,1,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,590,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,600,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,610,,,,,,,1,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,620,,,,,,,,1,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,630,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,640,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,650,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,660,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,670,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,680,,,,,,,,1,1,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,690,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,700,,,,,,,,,,1,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,710,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,720,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,730,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,740,,,,,,,,,1,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,750,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,760,,,,,,,,,,,1,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,770,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,780,,,,,,,,,,1,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,790,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,800,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,810,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,820,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,830,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,840,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,850,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,860,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,870,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,880,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,890,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,900,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,910,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,920,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,930,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,940,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,950,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,960,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,970,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,980,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,990,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1000,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1010,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1020,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1030,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1040,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1050,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1060,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1070,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1080,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1090,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1100,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1110,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1120,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1130,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1140,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1150,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1160,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1170,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1180,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1190,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1200,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1210,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1220,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1230,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1240,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1250,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1260,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1270,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1280,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1290,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126484,Merluccius merluccius,1300,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,10,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,20,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,30,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,40,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,50,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,60,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,70,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,80,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,90,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,100,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,110,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,120,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,130,,3,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,140,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,150,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,160,,,3,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,170,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,180,,,3,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,190,,,6,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,200,,,3,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,210,,,3,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,220,,,3,3,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,230,,,,6,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,240,,,3,3,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,250,,,,9,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,260,,,,6,3,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,270,,,,,3,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,280,,,,,9,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,290,,,,,6,3,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,300,,,,,3,6,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,310,,,,,,3,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,320,,,,,,6,3,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,330,,,,,,9,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,340,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,350,,,,,,6,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,360,,,,,,6,3,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,370,,,,,,6,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,380,,,,,,3,6,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,390,,,,,,3,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,400,,,,,,,9,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,410,,,,,,,,6,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,420,,,,,,,,9,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,430,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,440,,,,,,,,,6,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,450,,,,,,,,,6,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,460,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,470,,,,,,,,,3,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,480,,,,,,,,,3,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,490,,,,,,,,,,3,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,500,,,,,,,,,,3,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,510,,,,,,,,,6,3,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,520,,,,,,,,,,6,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,530,,,,,,,,,3,3,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,540,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,550,,,,,,,,,,3,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,560,,,,,,,,,,,3,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,570,,,,,,,,,,3,3,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,580,,,,,,,,3,,,3,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,590,,,,,,,,,3,,3,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,600,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,610,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,620,,,,,,,,,,3,3,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,630,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,640,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,650,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,660,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,670,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,680,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,690,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,700,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,710,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,720,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,730,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,740,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,750,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,760,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,770,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,780,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,790,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,800,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,810,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,820,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,830,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,840,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,850,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,860,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,870,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,880,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,890,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,900,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,910,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,920,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,930,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,940,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,950,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,960,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,970,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,980,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,990,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1000,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1010,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1020,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1030,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1040,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1050,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1060,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1070,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1080,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1090,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1100,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1110,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1120,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1130,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1140,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1150,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1160,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1170,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1180,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1190,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1200,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1210,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1220,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1230,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1240,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1250,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1260,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1270,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1280,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1290,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1300,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1310,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1320,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1330,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1340,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1350,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1360,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1370,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1380,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1390,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1400,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1410,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1420,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1430,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1440,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1450,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1460,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1470,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1480,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1490,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126554,Lophius budegassa,1500,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,10,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,20,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,30,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,40,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,50,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,60,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,70,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,80,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,90,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,100,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,110,3,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,120,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,130,3,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,140,3,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,150,6,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,160,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,170,,3,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,180,6,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,190,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,200,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,210,,3,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,220,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,230,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,240,,3,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,250,,6,3,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,260,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,270,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,280,,,3,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,290,,3,6,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,300,,,3,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,310,,,6,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,320,,,3,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,330,,,9,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,340,,,3,6,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,350,,,,3,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,360,,,,6,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,370,,,,12,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,380,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,390,,,,,3,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,400,,,,6,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,410,,,,,3,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,420,,,,,6,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,430,,,,3,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,440,,,,3,3,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,450,,,,,6,3,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,460,,,,,3,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,470,,,,,3,6,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,480,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,490,,,,,3,3,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,500,,,,,3,3,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,510,,,,,9,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,520,,,,,3,6,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,530,,,,,,3,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,540,,,,,,6,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,550,,,,,3,3,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,560,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,570,,,,,,3,3,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,580,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,590,,,,,,,3,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,600,,,,,,,3,3,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,610,,,,,,,3,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,620,,,,,,6,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,630,,,,,,,,,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,640,,,,,,3,,3,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,650,,,,,,,,6,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,660,,,,,,,3,3,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,670,,,,,,,,3,,,,20140402
EVHOE,1997,4,EV,126555,Lophius piscatorius,680,,,,,,,,3,,,,20140402
